"timestamp [UTC]",message,severityLevel,itemType,customDimensions,customMeasurements,"operation_Name","operation_Id","operation_ParentId","operation_SyntheticSource","session_Id","user_Id","user_AuthenticatedId","user_AccountId","application_Version","client_Type","client_Model","client_OS","client_IP","client_City","client_StateOrProvince","client_CountryOrRegion","client_Browser","cloud_RoleName","cloud_RoleInstance",appId,appName,iKey,sdkVersion,itemId,itemCount,"_ResourceId"
"12/3/2025, 8:23:13.581 AM","0 functions found (Custom)",1,trace,"{""prop__provider"":""Custom"",""ProcessId"":""67"",""HostInstanceId"":""aed9273b-656e-4896-bbba-d67504f03888"",""prop__{OriginalFormat}"":""{count} functions found ({provider})"",""prop__count"":""0"",""LogLevel"":""Information"",""EventId"":""327"",""Category"":""Host.Startup"",""EventName"":""FunctionsReturnedByProvider""}",,,,,,,,,,,PC,,,"0.0.0.0",,,,,"bloom-functions-dev","5AF3CA72-639003459609807171","157d7485-0165-4dba-b470-e2a7ebe683d3","/subscriptions/47b5552f-0eb8-4462-97e7-cd67e8e660b8/resourcegroups/rg-lpa-unified/providers/microsoft.insights/components/bloom-functions-dev","171aa47d-8b85-4bf7-a33a-b2611ca896c6","azurefunctions: 4.1044.350.0","60caf626-d021-11f0-89f4-00224812b91d",1,"/subscriptions/47b5552f-0eb8-4462-97e7-cd67e8e660b8/resourcegroups/rg-lpa-unified/providers/microsoft.insights/components/bloom-functions-dev"
"12/3/2025, 8:23:13.576 AM","Reading functions metadata (Custom)",1,trace,"{""prop__provider"":""Custom"",""ProcessId"":""67"",""HostInstanceId"":""aed9273b-656e-4896-bbba-d67504f03888"",""prop__{OriginalFormat}"":""Reading functions metadata ({provider})"",""LogLevel"":""Information"",""EventId"":""326"",""Category"":""Host.Startup"",""EventName"":""ReadingFunctionMetadataFromProvider""}",,,,,,,,,,,PC,,,"0.0.0.0",,,,,"bloom-functions-dev","5AF3CA72-639003459609807171","157d7485-0165-4dba-b470-e2a7ebe683d3","/subscriptions/47b5552f-0eb8-4462-97e7-cd67e8e660b8/resourcegroups/rg-lpa-unified/providers/microsoft.insights/components/bloom-functions-dev","171aa47d-8b85-4bf7-a33a-b2611ca896c6","azurefunctions: 4.1044.350.0","60caf625-d021-11f0-89f4-00224812b91d",1,"/subscriptions/47b5552f-0eb8-4462-97e7-cd67e8e660b8/resourcegroups/rg-lpa-unified/providers/microsoft.insights/components/bloom-functions-dev"
"12/3/2025, 8:23:13.570 AM","Loading functions metadata",1,trace,"{""ProcessId"":""67"",""HostInstanceId"":""aed9273b-656e-4896-bbba-d67504f03888"",""prop__{OriginalFormat}"":""Loading functions metadata"",""LogLevel"":""Information"",""EventId"":""314"",""Category"":""Host.Startup"",""EventName"":""FunctionMetadataManagerLoadingFunctionsMetadata""}",,,,,,,,,,,PC,,,"0.0.0.0",,,,,"bloom-functions-dev","5AF3CA72-639003459609807171","157d7485-0165-4dba-b470-e2a7ebe683d3","/subscriptions/47b5552f-0eb8-4462-97e7-cd67e8e660b8/resourcegroups/rg-lpa-unified/providers/microsoft.insights/components/bloom-functions-dev","171aa47d-8b85-4bf7-a33a-b2611ca896c6","azurefunctions: 4.1044.350.0","60caf623-d021-11f0-89f4-00224812b91d",1,"/subscriptions/47b5552f-0eb8-4462-97e7-cd67e8e660b8/resourcegroups/rg-lpa-unified/providers/microsoft.insights/components/bloom-functions-dev"
"12/3/2025, 8:23:13.566 AM","Starting Host (HostId=bloom-functions-dev, InstanceId=aed9273b-656e-4896-bbba-d67504f03888, Version=4.1044.350.0, ProcessId=67, AppDomainId=1, InDebugMode=False, InDiagnosticMode=False, FunctionsExtensionVersion=~4)",1,trace,"{""prop__hostId"":""bloom-functions-dev"",""prop__extensionVersion"":""~4"",""ProcessId"":""67"",""HostInstanceId"":""aed9273b-656e-4896-bbba-d67504f03888"",""prop__{OriginalFormat}"":""Starting Host (HostId={hostId}, InstanceId={instanceId}, Version={version}, ProcessId={processId}, AppDomainId={appDomainId}, InDebugMode={inDebugMode}, InDiagnosticMode={inDiagnosticMode}, FunctionsExtensionVersion={extensionVersion})"",""prop__inDiagnosticMode"":""False"",""prop__inDebugMode"":""False"",""LogLevel"":""Information"",""EventId"":""401"",""prop__appDomainId"":""1"",""Category"":""Host.Startup"",""prop__processId"":""67"",""prop__instanceId"":""aed9273b-656e-4896-bbba-d67504f03888"",""EventName"":""StartingHost"",""prop__version"":""4.1044.350.0""}",,,,,,,,,,,PC,,,"0.0.0.0",,,,,"bloom-functions-dev","5AF3CA72-639003459609807171","157d7485-0165-4dba-b470-e2a7ebe683d3","/subscriptions/47b5552f-0eb8-4462-97e7-cd67e8e660b8/resourcegroups/rg-lpa-unified/providers/microsoft.insights/components/bloom-functions-dev","171aa47d-8b85-4bf7-a33a-b2611ca896c6","azurefunctions: 4.1044.350.0","60caf622-d021-11f0-89f4-00224812b91d",1,"/subscriptions/47b5552f-0eb8-4462-97e7-cd67e8e660b8/resourcegroups/rg-lpa-unified/providers/microsoft.insights/components/bloom-functions-dev"
"12/3/2025, 8:23:13.561 AM","ConcurrencyOptions
{
  ""DynamicConcurrencyEnabled"": false,
  ""MaximumFunctionConcurrency"": 500,
  ""CPUThreshold"": 0.8,
  ""SnapshotPersistenceEnabled"": true
}",1,trace,"{""ProcessId"":""67"",""HostInstanceId"":""aed9273b-656e-4896-bbba-d67504f03888"",""prop__{OriginalFormat}"":""ConcurrencyOptions\n{\n  \""DynamicConcurrencyEnabled\"": false,\n  \""MaximumFunctionConcurrency\"": 500,\n  \""CPUThreshold\"": 0.8,\n  \""SnapshotPersistenceEnabled\"": true\n}"",""LogLevel"":""Information"",""Category"":""Microsoft.Azure.WebJobs.Hosting.OptionsLoggingService""}",,,,,,,,,,,PC,,,"0.0.0.0",,,,,"bloom-functions-dev","5AF3CA72-639003459609807171","157d7485-0165-4dba-b470-e2a7ebe683d3","/subscriptions/47b5552f-0eb8-4462-97e7-cd67e8e660b8/resourcegroups/rg-lpa-unified/providers/microsoft.insights/components/bloom-functions-dev","171aa47d-8b85-4bf7-a33a-b2611ca896c6","azurefunctions: 4.1044.350.0","60caf61e-d021-11f0-89f4-00224812b91d",1,"/subscriptions/47b5552f-0eb8-4462-97e7-cd67e8e660b8/resourcegroups/rg-lpa-unified/providers/microsoft.insights/components/bloom-functions-dev"
"12/3/2025, 8:23:13.559 AM","FunctionResultAggregatorOptions
{
  ""BatchSize"": 1000,
  ""FlushTimeout"": ""00:00:30"",
  ""IsEnabled"": true
}",1,trace,"{""ProcessId"":""67"",""HostInstanceId"":""aed9273b-656e-4896-bbba-d67504f03888"",""prop__{OriginalFormat}"":""FunctionResultAggregatorOptions\n{\n  \""BatchSize\"": 1000,\n  \""FlushTimeout\"": \""00:00:30\"",\n  \""IsEnabled\"": true\n}"",""LogLevel"":""Information"",""Category"":""Microsoft.Azure.WebJobs.Hosting.OptionsLoggingService""}",,,,,,,,,,,PC,,,"0.0.0.0",,,,,"bloom-functions-dev","5AF3CA72-639003459609807171","157d7485-0165-4dba-b470-e2a7ebe683d3","/subscriptions/47b5552f-0eb8-4462-97e7-cd67e8e660b8/resourcegroups/rg-lpa-unified/providers/microsoft.insights/components/bloom-functions-dev","171aa47d-8b85-4bf7-a33a-b2611ca896c6","azurefunctions: 4.1044.350.0","60caf61c-d021-11f0-89f4-00224812b91d",1,"/subscriptions/47b5552f-0eb8-4462-97e7-cd67e8e660b8/resourcegroups/rg-lpa-unified/providers/microsoft.insights/components/bloom-functions-dev"
"12/3/2025, 8:23:13.557 AM","LoggerFilterOptions
{
  ""MinLevel"": ""None"",
  ""Rules"": [
    {
      ""ProviderName"": null,
      ""CategoryName"": null,
      ""LogLevel"": ""Warning"",
      ""Filter"": null
    },
    {
      ""ProviderName"": null,
      ""CategoryName"": null,
      ""LogLevel"": null,
      ""Filter"": ""<AddFilter>b__0""
    },
    {
      ""ProviderName"": ""Microsoft.Azure.WebJobs.Script.WebHost.Diagnostics.WebHostSystemLoggerProvider"",
      ""CategoryName"": null,
      ""LogLevel"": ""None"",
      ""Filter"": null
    },
    {
      ""ProviderName"": ""Microsoft.Azure.WebJobs.Script.WebHost.Diagnostics.WebHostSystemLoggerProvider"",
      ""CategoryName"": null,
      ""LogLevel"": null,
      ""Filter"": ""<AddFilter>b__0""
    },
    {
      ""ProviderName"": null,
      ""CategoryName"": null,
      ""LogLevel"": null,
      ""Filter"": ""<AddFilter>b__0""
    },
    {
      ""ProviderName"": null,
      ""CategoryName"": ""Host.Startup"",
      ""LogLevel"": ""Debug"",
      ""Filter"": null
    },
    {
      ""ProviderName"": null,
      ""CategoryName"": null,
      ""LogLevel"": ""Debug"",
      ""Filter"": null
    },
    {
      ""ProviderName"": null,
      ""CategoryName"": ""Host.Function.ToolingConsoleLog"",
      ""LogLevel"": ""Information"",
      ""Filter"": null
    },
    {
      ""ProviderName"": ""Microsoft.Azure.WebJobs.Script.WebHost.Diagnostics.SystemLoggerProvider"",
      ""CategoryName"": null,
      ""LogLevel"": ""None"",
      ""Filter"": null
    },
    {
      ""ProviderName"": ""Microsoft.Azure.WebJobs.Script.WebHost.Diagnostics.SystemLoggerProvider"",
      ""CategoryName"": null,
      ""LogLevel"": null,
      ""Filter"": ""<AddFilter>b__0""
    },
    {
      ""ProviderName"": ""Microsoft.Azure.WebJobs.Logging.ApplicationInsights.ApplicationInsightsLoggerProvider"",
      ""CategoryName"": null,
      ""LogLevel"": ""Trace"",
      ""Filter"": null
    }
  ]
}",1,trace,"{""ProcessId"":""67"",""HostInstanceId"":""aed9273b-656e-4896-bbba-d67504f03888"",""prop__{OriginalFormat}"":""LoggerFilterOptions\n{\n  \""MinLevel\"": \""None\"",\n  \""Rules\"": [\n    {\n      \""ProviderName\"": null,\n      \""CategoryName\"": null,\n      \""LogLevel\"": \""Warning\"",\n      \""Filter\"": null\n    },\n    {\n      \""ProviderName\"": null,\n      \""CategoryName\"": null,\n      \""LogLevel\"": null,\n      \""Filter\"": \""<AddFilter>b__0\""\n    },\n    {\n      \""ProviderName\"": \""Microsoft.Azure.WebJobs.Script.WebHost.Diagnostics.WebHostSystemLoggerProvider\"",\n      \""CategoryName\"": null,\n      \""LogLevel\"": \""None\"",\n      \""Filter\"": null\n    },\n    {\n      \""ProviderName\"": \""Microsoft.Azure.WebJobs.Script.WebHost.Diagnostics.WebHostSystemLoggerProvider\"",\n      \""CategoryName\"": null,\n      \""LogLevel\"": null,\n      \""Filter\"": \""<AddFilter>b__0\""\n    },\n    {\n      \""ProviderName\"": null,\n      \""CategoryName\"": null,\n      \""LogLevel\"": null,\n      \""Filter\"": \""<AddFilter>b__0\""\n    },\n    {\n      \""ProviderName\"": null,\n      \""CategoryName\"": \""Host.Startup\"",\n      \""LogLevel\"": \""Debug\"",\n      \""Filter\"": null\n    },\n    {\n      \""ProviderName\"": null,\n      \""CategoryName\"": null,\n      \""LogLevel\"": \""Debug\"",\n      \""Filter\"": null\n    },\n    {\n      \""ProviderName\"": null,\n      \""CategoryName\"": \""Host.Function.ToolingConsoleLog\"",\n      \""LogLevel\"": \""Information\"",\n      \""Filter\"": null\n    },\n    {\n      \""ProviderName\"": \""Microsoft.Azure.WebJobs.Script.WebHost.Diagnostics.SystemLoggerProvider\"",\n      \""CategoryName\"": null,\n      \""LogLevel\"": \""None\"",\n      \""Filter\"": null\n    },\n    {\n      \""ProviderName\"": \""Microsoft.Azure.WebJobs.Script.WebHost.Diagnostics.SystemLoggerProvider\"",\n      \""CategoryName\"": null,\n      \""LogLevel\"": null,\n      \""Filter\"": \""<AddFilter>b__0\""\n    },\n    {\n      \""ProviderName\"": \""Microsoft.Azure.WebJobs.Logging.ApplicationInsights.ApplicationInsightsLoggerProvider\"",\n      \""CategoryName\"": null,\n      \""LogLevel\"": \""Trace\"",\n      \""Filter\"": null\n    }\n  ]\n}"",""LogLevel"":""Information"",""Category"":""Microsoft.Azure.WebJobs.Hosting.OptionsLoggingService""}",,,,,,,,,,,PC,,,"0.0.0.0",,,,,"bloom-functions-dev","5AF3CA72-639003459609807171","157d7485-0165-4dba-b470-e2a7ebe683d3","/subscriptions/47b5552f-0eb8-4462-97e7-cd67e8e660b8/resourcegroups/rg-lpa-unified/providers/microsoft.insights/components/bloom-functions-dev","171aa47d-8b85-4bf7-a33a-b2611ca896c6","azurefunctions: 4.1044.350.0","60caf619-d021-11f0-89f4-00224812b91d",1,"/subscriptions/47b5552f-0eb8-4462-97e7-cd67e8e660b8/resourcegroups/rg-lpa-unified/providers/microsoft.insights/components/bloom-functions-dev"
"12/3/2025, 8:23:13.555 AM","LoggerFilterOptions
{
  ""MinLevel"": ""None"",
  ""Rules"": [
    {
      ""ProviderName"": null,
      ""CategoryName"": null,
      ""LogLevel"": ""Warning"",
      ""Filter"": null
    },
    {
      ""ProviderName"": null,
      ""CategoryName"": null,
      ""LogLevel"": null,
      ""Filter"": ""<AddFilter>b__0""
    },
    {
      ""ProviderName"": ""Microsoft.Azure.WebJobs.Script.WebHost.Diagnostics.WebHostSystemLoggerProvider"",
      ""CategoryName"": null,
      ""LogLevel"": ""None"",
      ""Filter"": null
    },
    {
      ""ProviderName"": ""Microsoft.Azure.WebJobs.Script.WebHost.Diagnostics.WebHostSystemLoggerProvider"",
      ""CategoryName"": null,
      ""LogLevel"": null,
      ""Filter"": ""<AddFilter>b__0""
    },
    {
      ""ProviderName"": null,
      ""CategoryName"": null,
      ""LogLevel"": null,
      ""Filter"": ""<AddFilter>b__0""
    },
    {
      ""ProviderName"": null,
      ""CategoryName"": ""Host.Startup"",
      ""LogLevel"": ""Debug"",
      ""Filter"": null
    },
    {
      ""ProviderName"": null,
      ""CategoryName"": null,
      ""LogLevel"": ""Debug"",
      ""Filter"": null
    },
    {
      ""ProviderName"": null,
      ""CategoryName"": ""Host.Function.ToolingConsoleLog"",
      ""LogLevel"": ""Information"",
      ""Filter"": null
    },
    {
      ""ProviderName"": ""Microsoft.Azure.WebJobs.Script.WebHost.Diagnostics.SystemLoggerProvider"",
      ""CategoryName"": null,
      ""LogLevel"": ""None"",
      ""Filter"": null
    },
    {
      ""ProviderName"": ""Microsoft.Azure.WebJobs.Script.WebHost.Diagnostics.SystemLoggerProvider"",
      ""CategoryName"": null,
      ""LogLevel"": null,
      ""Filter"": ""<AddFilter>b__0""
    },
    {
      ""ProviderName"": ""Microsoft.Azure.WebJobs.Logging.ApplicationInsights.ApplicationInsightsLoggerProvider"",
      ""CategoryName"": null,
      ""LogLevel"": ""Trace"",
      ""Filter"": null
    }
  ]
}",1,trace,"{""ProcessId"":""67"",""HostInstanceId"":""aed9273b-656e-4896-bbba-d67504f03888"",""prop__{OriginalFormat}"":""LoggerFilterOptions\n{\n  \""MinLevel\"": \""None\"",\n  \""Rules\"": [\n    {\n      \""ProviderName\"": null,\n      \""CategoryName\"": null,\n      \""LogLevel\"": \""Warning\"",\n      \""Filter\"": null\n    },\n    {\n      \""ProviderName\"": null,\n      \""CategoryName\"": null,\n      \""LogLevel\"": null,\n      \""Filter\"": \""<AddFilter>b__0\""\n    },\n    {\n      \""ProviderName\"": \""Microsoft.Azure.WebJobs.Script.WebHost.Diagnostics.WebHostSystemLoggerProvider\"",\n      \""CategoryName\"": null,\n      \""LogLevel\"": \""None\"",\n      \""Filter\"": null\n    },\n    {\n      \""ProviderName\"": \""Microsoft.Azure.WebJobs.Script.WebHost.Diagnostics.WebHostSystemLoggerProvider\"",\n      \""CategoryName\"": null,\n      \""LogLevel\"": null,\n      \""Filter\"": \""<AddFilter>b__0\""\n    },\n    {\n      \""ProviderName\"": null,\n      \""CategoryName\"": null,\n      \""LogLevel\"": null,\n      \""Filter\"": \""<AddFilter>b__0\""\n    },\n    {\n      \""ProviderName\"": null,\n      \""CategoryName\"": \""Host.Startup\"",\n      \""LogLevel\"": \""Debug\"",\n      \""Filter\"": null\n    },\n    {\n      \""ProviderName\"": null,\n      \""CategoryName\"": null,\n      \""LogLevel\"": \""Debug\"",\n      \""Filter\"": null\n    },\n    {\n      \""ProviderName\"": null,\n      \""CategoryName\"": \""Host.Function.ToolingConsoleLog\"",\n      \""LogLevel\"": \""Information\"",\n      \""Filter\"": null\n    },\n    {\n      \""ProviderName\"": \""Microsoft.Azure.WebJobs.Script.WebHost.Diagnostics.SystemLoggerProvider\"",\n      \""CategoryName\"": null,\n      \""LogLevel\"": \""None\"",\n      \""Filter\"": null\n    },\n    {\n      \""ProviderName\"": \""Microsoft.Azure.WebJobs.Script.WebHost.Diagnostics.SystemLoggerProvider\"",\n      \""CategoryName\"": null,\n      \""LogLevel\"": null,\n      \""Filter\"": \""<AddFilter>b__0\""\n    },\n    {\n      \""ProviderName\"": \""Microsoft.Azure.WebJobs.Logging.ApplicationInsights.ApplicationInsightsLoggerProvider\"",\n      \""CategoryName\"": null,\n      \""LogLevel\"": \""Trace\"",\n      \""Filter\"": null\n    }\n  ]\n}"",""LogLevel"":""Information"",""Category"":""Microsoft.Azure.WebJobs.Hosting.OptionsLoggingService""}",,,,,,,,,,,PC,,,"0.0.0.0",,,,,"bloom-functions-dev","5AF3CA72-639003459609807171","157d7485-0165-4dba-b470-e2a7ebe683d3","/subscriptions/47b5552f-0eb8-4462-97e7-cd67e8e660b8/resourcegroups/rg-lpa-unified/providers/microsoft.insights/components/bloom-functions-dev","171aa47d-8b85-4bf7-a33a-b2611ca896c6","azurefunctions: 4.1044.350.0","60caf617-d021-11f0-89f4-00224812b91d",1,"/subscriptions/47b5552f-0eb8-4462-97e7-cd67e8e660b8/resourcegroups/rg-lpa-unified/providers/microsoft.insights/components/bloom-functions-dev"
"12/3/2025, 8:23:13.545 AM","{
  ""OriginalFunctionWorkerRuntime"": ""node"",
  ""FunctionsWorkerRuntime"": ""node"",
  ""OriginalFunctionWorkerRuntimeVersion"": null,
  ""FunctionsWorkerRuntimeVersion"": ""~20"",
  ""FunctionsExtensionVesion"": ""~4"",
  ""HostDirectory"": ""/"",
  ""InStandbyMode"": false,
  ""HasBeenSpecialized"": true,
  ""UsePlaceholderDotNetIsolated"": false,
  ""WebSiteSku"": null,
  ""FeatureFlags"": ""EnableWorkerIndexing"",
  ""HostingConfig"": {
    ""EnableCGroupMemoryMetrics"": ""True"",
    ""WORKER_INDEXING_ENABLED"": ""1""
  },
  ""HISMode"": ""Disabled""
}",0,trace,"{""ProcessId"":""67"",""HostInstanceId"":""aed9273b-656e-4896-bbba-d67504f03888"",""prop__{OriginalFormat}"":""{hostInitializationSettings}"",""LogLevel"":""Debug"",""EventId"":""530"",""prop__hostInitializationSettings"":""{\n  \""OriginalFunctionWorkerRuntime\"": \""node\"",\n  \""FunctionsWorkerRuntime\"": \""node\"",\n  \""OriginalFunctionWorkerRuntimeVersion\"": null,\n  \""FunctionsWorkerRuntimeVersion\"": \""~20\"",\n  \""FunctionsExtensionVesion\"": \""~4\"",\n  \""HostDirectory\"": \""/\"",\n  \""InStandbyMode\"": false,\n  \""HasBeenSpecialized\"": true,\n  \""UsePlaceholderDotNetIsolated\"": false,\n  \""WebSiteSku\"": null,\n  \""FeatureFlags\"": \""EnableWorkerIndexing\"",\n  \""HostingConfig\"": {\n    \""EnableCGroupMemoryMetrics\"": \""True\"",\n    \""WORKER_INDEXING_ENABLED\"": \""1\""\n  },\n  \""HISMode\"": \""Disabled\""\n}"",""Category"":""Host.Startup"",""EventName"":""LogHostInitializationSettings""}",,,,,,,,,,,PC,,,"0.0.0.0",,,,,"bloom-functions-dev","5AF3CA72-639003459609807171","157d7485-0165-4dba-b470-e2a7ebe683d3","/subscriptions/47b5552f-0eb8-4462-97e7-cd67e8e660b8/resourcegroups/rg-lpa-unified/providers/microsoft.insights/components/bloom-functions-dev","171aa47d-8b85-4bf7-a33a-b2611ca896c6","azurefunctions: 4.1044.350.0","60caf613-d021-11f0-89f4-00224812b91d",1,"/subscriptions/47b5552f-0eb8-4462-97e7-cd67e8e660b8/resourcegroups/rg-lpa-unified/providers/microsoft.insights/components/bloom-functions-dev"
"12/3/2025, 8:23:13.539 AM","Host initialization: ConsecutiveErrors=0, StartupCount=3, OperationId=fc5adc24-220b-4eca-a06c-a4348f889741",1,trace,"{""prop__startCount"":""3"",""prop__operationId"":""fc5adc24-220b-4eca-a06c-a4348f889741"",""prop__attemptCount"":""0"",""ProcessId"":""67"",""HostInstanceId"":""aed9273b-656e-4896-bbba-d67504f03888"",""prop__{OriginalFormat}"":""Host initialization: ConsecutiveErrors={attemptCount}, StartupCount={startCount}, OperationId={operationId}"",""LogLevel"":""Information"",""EventId"":""504"",""Category"":""Host.Startup"",""EventName"":""Initialization""}",,,,,,,,,,,PC,,,"0.0.0.0",,,,,"bloom-functions-dev","5AF3CA72-639003459609807171","157d7485-0165-4dba-b470-e2a7ebe683d3","/subscriptions/47b5552f-0eb8-4462-97e7-cd67e8e660b8/resourcegroups/rg-lpa-unified/providers/microsoft.insights/components/bloom-functions-dev","171aa47d-8b85-4bf7-a33a-b2611ca896c6","azurefunctions: 4.1044.350.0","60caf611-d021-11f0-89f4-00224812b91d",1,"/subscriptions/47b5552f-0eb8-4462-97e7-cd67e8e660b8/resourcegroups/rg-lpa-unified/providers/microsoft.insights/components/bloom-functions-dev"
